"DATA_ATUALIZACAO";"CNPJ";"SIGLA_AGENTE";"URL_FATOR_ALAVANCAGEM"
"28/03/2024";"43811295000199";RASHIRAMA;https://www.rashirama.com/
"16/11/2023";"14570819000107";COQUEIRINHO;https://app.powerbi.com/view?r=eyJrIjoiNTZmOWQ0YTUtM2FkNC00MzcyLWI2NTctMTZlZGUyZWYxMWI0IiwidCI6IjcxZTE0OTYwLWRkMzEtNDQ2NS1iMmYyLTU2YWJhZGZiMTAwOCJ9
"17/11/2023";"37404973000104";JANAUBA XVIII;https://www.elera.com/transparencia/
"16/11/2023";"10797888000199";CPFL CAMPOS DOS VENTOS V;https://www.grupocpfl.com.br/unidades-de-negocios/fator-alavancagem
"23/11/2023";"09394905000168";SANTA ANA;https://www.csn.com.br/documentos-regulatorios-da-ceee-geracao/
"09/02/2024";"21957722000109";EOL JANGADA;https://copelmercadolivre.com/monitoramento-prudencial/
"30/11/2023";"03631957000124";CTG TRADING;https://ri.ctgbr.com.br/governanca-corporativa/monitoramento-prudencial/
"13/12/2023";"24263209000106";SERRA BABILONIA IX;https://simpleenergy.com.br/fator-de-alavancagem/
"01/12/2023";"31247459000118";DIAMOND COMERCIALIZADORA;https://cmuenergia.com.br/
"09/02/2024";"31478575000148";VENTOS DE VILA PARAIBA IV;https://copelmercadolivre.com/monitoramento-prudencial/
"09/02/2024";"01715975000169";INSTITUTOS LACTEC;https://copelmercadolivre.com/monitoramento-prudencial/
"29/11/2023";"04451926000154";HORIZONTES;https://www.cemig.com.br/monitoramento-prudencial/
"17/11/2023";"37380978000136";JANAUBA XV;https://www.elera.com/transparencia/
"10/11/2023";"51784262000125";PEROXIDOS;https://www.naoseaplica.com.br
"09/02/2024";"76879295000180";CERCAR;https://copelmercadolivre.com/monitoramento-prudencial/
"09/02/2024";"33016338000190";SWEDISH MATCH;https://copelmercadolivre.com/monitoramento-prudencial/
"09/02/2024";"77366664000101";BATERAX;https://copelmercadolivre.com/monitoramento-prudencial/
"09/02/2024";"77606911000191";ABATEDOURO BOM JESUS;https://copelmercadolivre.com/monitoramento-prudencial/
"14/10/2024";"04029601000188";ENERGEST;https://www.paratyenergia.com.br/fator-de-alavancagem/
"09/01/2024";"36160050000183";EOL TODA ENERGIA DO BRASIL;https://simpleenergy.com.br/fator-de-alavancagem/
"07/12/2023";"31583235000187";UTE AEL ENERGIA PIE;https://adecoagro-my.sharepoint.com/:f:/p/pfiordelice/EmK2pCQPSqlGoVE5JaApKi4BHKragYaZ3Iu19LIJD39adA?e=gKAejy
"17/11/2023";"37381661000114";JANAUBA VIII;https://www.elera.com/transparencia/
"09/11/2023";"11477009000104";TAIBA AGUIA;https://ibituenergia.com/ccee/
"17/11/2023";"11608271000140";EOPR;https://www.echoenergia.com.br/monitoramento-prudencial-rs567
"28/03/2024";"41988985000192";VESTRA ENERGIA;https://www.dropbox.com/scl/fo/ck4fycp9kfco3rpz1wlb5/h?rlkey=bxcskjmczba03715zxyopyb9j&dl=0
"19/11/2024";"12048031000100";UEE PELOURINHO;https://www.aurenenergia.com.br/
"22/11/2024";"21619125000174";ENEL SUL SOLAR;https://enelcomercializadora.com.br/pt/quem-somos
"17/11/2023";"38505151000174";CVW ENERGETICA;https://www.usinacoruripe.com.br/
"17/11/2023";"34211160000100";LUZIA 3 I5;https://www.neoenergia.com/web/produtos-e-solucoes/fator-de-alavancagem
"27/03/2024";"29270235000428";LUDFOR COM ALAGOAS;https://www.ludfor.com.br/#monitoramento
"18/01/2024";"07816890000153";MULTIPLAN;https://www.multiplan.com.br/pt-br/a-empresa/esg
"27/03/2024";"29270235000266";LUDFOR COM SP;https://www.ludfor.com.br/#monitoramento
"17/11/2023";"15319876000172";VENTOS II;https://ri.alupar.com.br/outras-informacoes/central-de-downloads/
"17/11/2023";"30311116000102";VLPI 2;https://www.echoenergia.com.br/monitoramento-prudencial-rs567
"22/11/2023";"07303379000239";CEM MANAUARA;https://globalparticipacoesenergia.com.br/
"21/12/2023";"18494537000110";SAO MANOEL;https://www.saomanoelenergia.com.br/pt-br/fator-de-alavancagem-ccee
"17/11/2023";"51466860000156";SMSA;https://www.saomartinho.com.br/Default.aspx?linguagem=pt
"17/11/2023";"12752290000109";ENERPLAN;https://www.elera.com/transparencia/
"09/02/2024";"08438804000189";CGH RIO ALEGRE;https://copelmercadolivre.com/monitoramento-prudencial/
"15/03/2024";"09193216000195";ENEVA TAUA;https://eneva.com.br/monitoramento-prudencial/
"12/01/2024";"35636502000198";OSLO IV;https://www.statkraft.com.br/relacoes-com-investidores/servicos-aos-investidores/fator-de-alavancagem/
"01/12/2023";"13673002000193";CGH INGA MIRIM;https://www.terral.com.br/energia
"09/02/2024";"12802835000144";NOVA ASA B III;https://copelmercadolivre.com/monitoramento-prudencial/
"17/11/2023";"10432020000195";UTE MADEIRAS;https://energiamadeiras.ind.br/
"22/11/2024";"21868992000143";MORRO DO CHAPEU I;https://enelcomercializadora.com.br/pt/quem-somos
"17/11/2023";"20024563000127";GEOCV;https://www.echoenergia.com.br/monitoramento-prudencial-rs567
"17/11/2023";"22546153000171";CHAFARIZ 1;https://www.neoenergia.com/web/produtos-e-solucoes/fator-de-alavancagem
"17/11/2023";"32326113000178";EOL SERRA DO MATO VI;https://www.brasil.qair.energy/projetos/ceara/serradomato/fator-de-alavancagem-sdm/
"28/11/2023";"30457273000120";CASA DOS VENTOS VAREJISTA;https://www.americaenergia.com.br/
"19/03/2024";"46494301000110";TRIA;https://triaenergia.com.br/
"26/09/2024";"07912062000119";UTE LAGUNA;https://usinalaguna.com.br/pagina/fator-de-alavancagem
"17/11/2023";"12106862000182";CALANGO 4;https://www.neoenergia.com/web/produtos-e-solucoes/fator-de-alavancagem
"17/11/2023";"35655215000125";TANQUE NOVO II;https://cgnbe.com.br/fator-de-alavancagem/
"17/11/2023";"12848329000196";GESTAMP MOXOTO;https://www.echoenergia.com.br/monitoramento-prudencial-rs567
"22/11/2023";"18686104000167";BIO JATAI;https://energia.raizen.com.br/mercado-livre
"17/11/2023";"31557781000143";GET ENERGY TRADING;https://matrixenergia.com/fator-de-alavancagem
"17/11/2023";"19941770000167";STA VITORIA PALMAR VIII;https://cgnbe.com.br/fator-de-alavancagem/
"17/11/2023";"35487170000127";ZEST ENERGIA;https://zestenergia.com.br/fa/
"17/11/2023";"36182063000153";ATHON;https://www.athonenergia.com.br/
"15/02/2024";"20318451000189";EOL VILA PARA I;https://www.voltalia.com/pt-pt/comercializadora
"17/11/2023";"36160187000138";LUZ VAREJISTA;https://www.deltaenergia.com.br/
"17/11/2023";"21951809000179";LAGOA DO BARRO II;https://cgnbe.com.br/fator-de-alavancagem/
"17/11/2023";"09188708000192";PCH CAMBARA;https://paineirapar.com.br/ccee-fa/
"22/11/2024";"31211130000105";EGP CUMARU 04;https://enelcomercializadora.com.br/pt/quem-somos
"22/11/2024";"14422424000159";EGP PAUFERRO;https://enelcomercializadora.com.br/pt/quem-somos
"17/11/2023";"39608949000104";QAIR COMERCIALIZACAO;https://www.brasil.qair.energy/qair-comercializacao/fator-de-alavancagem-qair-comercializacao/
"22/11/2024";"31595987000168";EGP VENTOS SAO ROQUE 29;https://enelcomercializadora.com.br/pt/quem-somos
"16/02/2024";"42066994000199";MARANGATU 12;https://www.spicbrasil.com.br/mercado-livre-de-energia/
"17/11/2023";"11366056000180";UEE PORTO;https://www.elera.com/transparencia/
"22/11/2023";"18794615000100";BIO RAFARD;https://energia.raizen.com.br/mercado-livre
"19/11/2024";"28937919000125";AGV VI;https://www.aurenenergia.com.br/
"17/11/2023";"45898574000167";RENUKA GERA;https://www.renukabrasil.com.br/br/home
"21/11/2023";"13389543000194";EOLICA CACIMBAS;https://www.engie.com.br/atividades/comercializacao-de-energia/
"17/11/2023";"12833419000103";ELERA VSM;https://www.elera.com/transparencia/
"21/11/2023";"24337192000194";ATLAS COM;https://www.atlasrenewableenergy.com/pt-br/
"19/11/2024";"19023513000146";VENTOS DE SANTA JOANA XIV;https://www.aurenenergia.com.br/
"20/11/2023";"02993750000137";COSTA RICA I5;https://app.powerbi.com/view?r=eyJrIjoiMmI5NGZlMzQtZGMwOC00NzJjLWJlMGYtOWQ2NjY5MzFhNmU0IiwidCI6IjcxZTE0OTYwLWRkMzEtNDQ2NS1iMmYyLTU2YWJhZGZiMTAwOCJ9
"15/12/2023";"41300376000107";UFV JAÍBA SE2;https://www.aurenenergia.com.br/
"19/12/2023";"28630316000186";EDP SMART;https://empresas.edp.com.br/divulgacao-do-fator-de-alavancagem-ccee/
"22/11/2023";"05300357000109";GERMAT;https://simpleenergy.com.br/fator-de-alavancagem/
"13/12/2023";"24550050000100";JARDIM BOTANICO COM;https://simpleenergy.com.br/fator-de-alavancagem/
"13/12/2023";"24263234000190";SERRA BABILONIA II;https://simpleenergy.com.br/fator-de-alavancagem/
"17/11/2023";"22552964000185";LAGOA 4;https://www.neoenergia.com/web/produtos-e-solucoes/fator-de-alavancagem
"23/11/2023";"34583284000108";OAK;https://urcatrading.com/fator-de-alavancagem-do-grupo-urca-energia/
"22/11/2024";"07283824000165";APIACAS;https://enelcomercializadora.com.br/pt/quem-somos
"22/11/2024";"39336768000176";EGP AROEIRA 08;https://enelcomercializadora.com.br/pt/quem-somos
"17/11/2023";"11619342000100";EOL FAISA IV;https://www.elera.com/transparencia/
"22/11/2024";"31752294000131";EGP SAO GONCALO 18;https://enelcomercializadora.com.br/pt/quem-somos
"16/11/2023";"27816584000124";JANUARIO DE NAPOLI;http://www.ibemapar.com.br
"10/11/2023";"42902392000124";SPIC BRASIL C;https://www.spicbrasil.com.br/mercado-livre-de-energia/
"17/11/2023";"21877676000138";VENTOS DE SAO ADEODATO;https://www.aurenenergia.com.br/
"17/11/2023";"11350542000100";UEE PINDAI;https://www.elera.com/transparencia/
"15/03/2024";"37349957000158";SPE FUTURA_1;https://eneva.com.br/monitoramento-prudencial/
"17/11/2023";"34135249000126";VES 5;https://www.echoenergia.com.br/monitoramento-prudencial-rs567
"19/11/2024";"14094988000100";EOL WIND;https://www.aurenenergia.com.br/
"22/11/2024";"25289312000198";EGP SANTA ANGELA 07;https://enelcomercializadora.com.br/pt/quem-somos
"17/11/2023";"17613512000126";EOL ANDORINHA;https://cgnbe.com.br/fator-de-alavancagem/
"30/11/2023";"17143971000193";SANTONIO_13;http://www.gruposerveng.com.br/alavancagem
"15/03/2024";"37349956000103";SPE FUTURA_4;https://eneva.com.br/monitoramento-prudencial/
"09/02/2024";"02743574000185";UEG ARAUCARIA;https://copelmercadolivre.com/monitoramento-prudencial/
"07/12/2023";"22587687000146";UTE MONTE ALEGRE APE;https://adecoagro-my.sharepoint.com/:f:/p/pfiordelice/EmK2pCQPSqlGoVE5JaApKi4BHKragYaZ3Iu19LIJD39adA?e=gKAejy
"17/11/2023";"42740778000187";VENTOS DE SANTA TARSILA;https://casadosventos.com.br/monitoramento-prudencial
"19/11/2024";"36957780000100";VENTOS DE SANTA TEREZA 13;https://www.aurenenergia.com.br/
"16/11/2023";"12652634000108";CPFL EURUS III;https://www.grupocpfl.com.br/unidades-de-negocios/fator-alavancagem
"17/11/2023";"15103714000100";UTE VISTA ALEGRE II;https://www.elera.com/transparencia/
"21/12/2023";"03460864000184";LAJEADO ENERG;https://www.investco.com.br/pt-br/fator-de-alavancagem-ccee
"22/11/2024";"42627428000109";EGP ARINOS 21;https://enelcomercializadora.com.br/pt/quem-somos
"22/08/2025";"14496545000145";EOL BAIXA II;https://www.edp.com/pt-br/america-do-sul/brasil/o-que-fazemos/geracao-energia/fator-de-alavancagem
"17/11/2023";"34211252000181";OITIS 5 I50;https://www.neoenergia.com/web/produtos-e-solucoes/fator-de-alavancagem
"13/12/2023";"24325137000184";SERRA BABILONIA VI;https://simpleenergy.com.br/fator-de-alavancagem/
"09/11/2023";"04675878000188";BRG GERADORES;https://brggeradores.com.br/mercadolivre
"22/11/2024";"31594093000153";EGP VENTOS SAO ROQUE 26;https://enelcomercializadora.com.br/pt/quem-somos
"19/01/2024";"48400908000119";BTG PACTUAL ENERGIA;	https://www.btgpactual.com/investment-banking/sales-and-trading/comercializacao-de-energia
"22/03/2024";"02691745000501";TRADENER RS;https://tradener.com.br/2023/12/18/divulgacao-tradener-fator-de-alavancagem/
"22/11/2024";"41982031000172";EGP PEDRA PINTADA C;https://enelcomercializadora.com.br/pt/quem-somos
"21/12/2023";"45992304000110";SOL DE BAIA FORMOSA M XIII;https://scatec.com/locations/brazil/#mendubim-brazil-530-mw
"17/11/2023";"19604583000198";MDL COMERCIALIZADORA;https://www.deltaenergia.com.br/
"17/11/2023";"21959329000154";LAGOA DO BARRO VII;https://cgnbe.com.br/fator-de-alavancagem/
"17/11/2023";"21479982000116";VENTOS DE SAO VIRGILIO 01;https://www.aurenenergia.com.br/
"11/01/2024";"04502574000119";CANTU2;https://www.brennandenergia.com.br/transparencia/fator-de-alavancagem/
"17/11/2023";"31966082000157";ARTIS ENERGIA;https://grupobcenergia.com.br/
"22/08/2025";"50396907000190";SDO IV I5;https://www.edp.com/pt-br/america-do-sul/brasil/o-que-fazemos/geracao-energia/fator-de-alavancagem
"16/02/2024";"25369840000157";COMERC ENERGIA SA;https://www.comerc.com.br/monitoramento-prudencial
"17/11/2023";"39403244000150";SIRIUS COMERCIALIZADORA;https://siriusenergia.com.br/
"17/11/2023";"02808298000196";ELERA;https://www.elera.com/transparencia/
"01/11/2024";"54131913000176";GUD COM;https://www.aurenenergia.com.br
"17/11/2023";"09127923000183";R BONITO;https://www.velcan.lu/
"17/11/2023";"34841996000180";MILAGRES II;https://lightsourcebp.com/br/
"17/11/2023";"32326123000103";EOL SERRA DO MATO III;https://www.brasil.qair.energy/projetos/ceara/serradomato/fator-de-alavancagem-sdm/
"24/11/2023";"10820645000124";USINA TRAPICHE;https://usinaserragrande.com.br/fator-alavancagem
"19/11/2024";"12041319000144";UEE DOURADOS;https://www.aurenenergia.com.br/
"23/01/2025";"13729756000118";ENERGAS;http://www.energasenergia.com.br/arquivos/Fator_de_Alavancagem.pdf
"17/11/2023";"19869512000117";STA VITORIA PALMAR III;https://cgnbe.com.br/fator-de-alavancagem/
"13/12/2023";"29591504000105";SERRA BABILONIA C;https://simpleenergy.com.br/fator-de-alavancagem/
"11/01/2024";"05643940000112";PCH LUIZ DIAS LINS;https://www.brennandenergia.com.br/transparencia/fator-de-alavancagem/
"16/11/2023";"22091543000102";PCH BV II;http://www.ibemapar.com.br
"20/11/2023";"03507699000179";FOZ DO CHOPIM;https://app.powerbi.com/view?r=eyJrIjoiMmI5NGZlMzQtZGMwOC00NzJjLWJlMGYtOWQ2NjY5MzFhNmU0IiwidCI6IjcxZTE0OTYwLWRkMzEtNDQ2NS1iMmYyLTU2YWJhZGZiMTAwOCJ9
"17/11/2023";"19917214000155";STA VITORIA PALMAR X;https://cgnbe.com.br/fator-de-alavancagem/
"09/02/2024";"21216892000132";EOL SAO BENTO DO NORTE I;https://copelmercadolivre.com/monitoramento-prudencial/
"09/02/2024";"21916951000185";EOL ESPERANCA;https://copelmercadolivre.com/monitoramento-prudencial/
"17/11/2023";"42432305000112";SOLAR COM;https://merxenergia.com.br/
"16/11/2023";"29627430000110";UTE LD CELULOSE;https://ldcelulose.com.br/
"19/11/2024";"37002822000111";VENTOS DE SAO RICARDO 04;https://www.aurenenergia.com.br/
"22/11/2023";"10687199000121";PIABANHA;https://zxenergia.com.br/
"16/11/2023";"10797890000168";CPFL CAMPOS DOS VENTOS I;https://www.grupocpfl.com.br/unidades-de-negocios/fator-alavancagem
"09/01/2024";"38023481000123";WTZ CONV;https://witzler.com.br/publicacao-do-fator-de-alavancagem-comercializadoras-do-grupo-witzler/
"17/11/2023";"15320903000127";VENTOS IV;https://ri.alupar.com.br/outras-informacoes/central-de-downloads/
"17/11/2023";"16603387000100";VENTOS STO ESTEVAO II;https://www.aurenenergia.com.br/
"31/10/2023";"34391833000142";INNOVARE ENERGIA;https://www.innovareenergia.com.br/
"15/02/2024";"15313271000174";EOL CAICARA I;https://www.voltalia.com/pt-pt/comercializadora
"17/11/2023";"12106879000130";CAETITE 3;https://www.neoenergia.com/web/produtos-e-solucoes/fator-de-alavancagem
"19/11/2024";"09601233000114";CGE SA;https://www.aurenenergia.com.br/
"21/03/2025";"11491496000160";PCH ITAPOCUZINHO IIA;https://www.ccee.org.br/web/guest/fator-de-alavancagem
"17/11/2023";"23509564000150";NOVA LAPA;https://cgnbe.com.br/fator-de-alavancagem/
"22/11/2024";"31752301000103";EGP SAO GONCALO 19;https://enelcomercializadora.com.br/pt/quem-somos
"30/11/2023";"23096269000119";REPESA;https://ri.ctgbr.com.br/governanca-corporativa/monitoramento-prudencial/
"15/12/2023";"37995372000105";UFV JAÍBA C;https://www.aurenenergia.com.br/
"17/11/2023";"09067572000162";BPBIOENERGY PAF;http://bpbunge.com.br
"19/11/2024";"12047526000106";UEE SERAIMA;https://www.aurenenergia.com.br/
"21/11/2023";"12445328000109";EOLICA SANTA MONICA;https://www.engie.com.br/atividades/comercializacao-de-energia/
"07/08/2025";"29986328000100";SOLAR BARREIRAS III;https://www.engie.com.br/atividades/comercializacao-de-energia/
"14/12/2023";"12863751000110";INXU;https://app.powerbi.com/view?r=eyJrIjoiOWY2NDIxNzctY2VjNy00MTU2LTliM2MtMWVlMGM3MDg1OGE5IiwidCI6IjcxZTE0OTYwLWRkMzEtNDQ2NS1iMmYyLTU2YWJhZGZiMTAwOCJ9
"17/11/2023";"29845751000190";VENTOS DE SAO MIZAEL;https://casadosventos.com.br/monitoramento-prudencial
"16/11/2023";"07459492000127";PARACATU;http://vpabio.com.br
"17/11/2023";"32326115000167";EOL SERRA DO MATO V;https://www.brasil.qair.energy/projetos/ceara/serradomato/fator-de-alavancagem-sdm/
"15/02/2024";"39702823000102";SOL SERRA DO MEL V;https://www.voltalia.com/pt-pt/comercializadora
"23/05/2024";"26480153000177";SPE AMADOR AGUIAR;https://www.pollarix.com.br/
"15/02/2024";"15313226000110";EOL JUNCO I;https://www.voltalia.com/pt-pt/comercializadora
"17/11/2023";"36641855000149";EOL SERIDO XI;https://www.elera.com/transparencia/
"17/11/2023";"17613286000183";EOL MORRINHOS;https://cgnbe.com.br/fator-de-alavancagem/
"15/02/2024";"14535646000188";SAO JOAO;https://www.voltalia.com/pt-pt/comercializadora
"22/08/2025";"41825312000111";NOVO ORIENTE SOLAR II;https://www.edp.com/pt-br/america-do-sul/brasil/o-que-fazemos/geracao-energia/fator-de-alavancagem
"17/11/2023";"42454971000151";VENTOS DE SAO ROBERTO;https://casadosventos.com.br/monitoramento-prudencial
"21/11/2023";"16757107000119";CAMPO LARGO V;https://www.engie.com.br/atividades/comercializacao-de-energia/
"17/11/2023";"30840548000100";GENCO;https://gencoenergia.com.br/genco/#fator-alavancagem
"17/11/2023";"24440043000156";BRISAS SUAVES;https://www.comerc.com.br/geracao-renovavel/geracao-centralizada
"17/11/2023";"08164344000148";BPBIOENERGY ITT;http://bpbunge.com.br
"17/11/2023";"14609649000119";BOVEN ENERGIA;https://boven.com.br/empresa/
"04/04/2024";"23965886000103";SPE ASSURUA;https://docs.google.com/spreadsheets/d/e/2PACX-1vQPw9AkiwLACn4m9BwL6jk6D0PETvdBaWr439rzJgcqRcmFVHXdImquksqpPTcCvwHwPt-31F106c8z/pubhtml
"17/11/2023";"04710129000144";TESA;https://site.usinasantaadelia.com.br/
"20/02/2024";"43306355000116";UFV BURITIS SPE I5;https://rovemaenergia.com.br/
"16/11/2023";"30109908000107";T2 COM;https://tempoenergia.com.br/fator-de-alavancagem/
"07/12/2023";"12437849000106";EDRE - BR;https://edre.com.br/fator-de-alavancagem/
"21/11/2023";"16756943000189";CAMPO LARGO VI;https://www.engie.com.br/atividades/comercializacao-de-energia/
"20/02/2024";"43306591000132";UFV MACHADINHO SPE I5;https://rovemaenergia.com.br/
"16/11/2023";"12809025000462";PRIME ENERGY - MACEIO;https://www.primeenergy.com.br/seguranca-de-mercado/
"21/11/2023";"32023463000165";SANTA MARIA ENERGIA;https://santamariaenergia.com/
"17/11/2023";"13344343000115";VENTOS DOS GUARAS I;https://cgnbe.com.br/fator-de-alavancagem/
"07/12/2023";"21228540000105";UTE ADECO ENERGIA PIE;https://adecoagro-my.sharepoint.com/:f:/p/pfiordelice/EmK2pCQPSqlGoVE5JaApKi4BHKragYaZ3Iu19LIJD39adA?e=gKAejy
"12/01/2024";"31207206000110";JERUSALEM V;https://www.statkraft.com.br/relacoes-com-investidores/servicos-aos-investidores/fator-de-alavancagem/
"17/11/2023";"32398720000143";EOL SERROTE_II;https://www.brasil.qair.energy/projetos/ceara/complexo-ser/fator-de-alavancagem-ser/
"12/01/2024";"35636424000121";OSLO VI;https://www.statkraft.com.br/relacoes-com-investidores/servicos-aos-investidores/fator-de-alavancagem/
"17/11/2023";"23037463000123";VENTOS DE SAO CIRO;https://www.aurenenergia.com.br/
"17/11/2023";"35655205000190";TANQUE NOVO IV;https://cgnbe.com.br/fator-de-alavancagem/
"21/11/2023";"20675180000119";SANTO AGOSTINHO 5 PIE I5 NESP;https://www.engie.com.br/atividades/comercializacao-de-energia/
"17/02/2025";"32618447000620";GRID ENERGIA GO;https://gridenergia.com.br/fator-de-alavancagem/
"17/11/2023";"23399563000108";NOVA OLINDA SUL;https://cgnbe.com.br/fator-de-alavancagem/
"15/03/2024";"14578002000177";UTE PARNAIB II;https://eneva.com.br/monitoramento-prudencial/
"22/11/2024";"01672223000168";CDSA;https://enelcomercializadora.com.br/pt/quem-somos
"13/12/2023";"19560839000102";ITAREMA III;https://simpleenergy.com.br/fator-de-alavancagem/
"17/11/2023";"15743124000134";AGUA CLARA;https://docs.google.com/spreadsheets/d/e/2PACX-1vQPw9AkiwLACn4m9BwL6jk6D0PETvdBaWr439rzJgcqRcmFVHXdImquksqpPTcCvwHwPt-31F106c8z/pubhtml
"23/11/2023";"09294881000175";MINERACAO NACIONAL;https://www.csn.com.br/documentos-regulatorios-da-ceee-geracao/
"21/11/2023";"08976022000101";CEE;https://www.engie.com.br/atividades/comercializacao-de-energia/
"09/02/2024";"04856747000105";MOINHO BALESTRIN;https://copelmercadolivre.com/monitoramento-prudencial/
"22/11/2023";"18734168000196";BIO MARACAI;https://energia.raizen.com.br/mercado-livre
"19/11/2024";"10288461000165";EOL EMBUACA;https://www.aurenenergia.com.br/
"22/11/2024";"25289215000103";EGP SANTA ANGELA 06;https://enelcomercializadora.com.br/pt/quem-somos
"22/11/2024";"29300841000104";EGP SAO GONCALO 4;https://enelcomercializadora.com.br/pt/quem-somos
"16/11/2023";"12620297000177";CPFL SOLAR I;https://www.grupocpfl.com.br/unidades-de-negocios/fator-alavancagem
"22/11/2024";"31594065000136";EGP VENTOS SAO ROQUE 17;https://enelcomercializadora.com.br/pt/quem-somos
"17/11/2023";"02301444000192";PCH MONTE BELO;https://app.powerbi.com/view?r=eyJrIjoiNjNmMTI4ZmEtOGRjOS00YzhkLWI5ZDYtN2RmMjJhMmEyZmI2IiwidCI6IjcxZTE0OTYwLWRkMzEtNDQ2NS1iMmYyLTU2YWJhZGZiMTAwOCJ9
"17/11/2023";"30567559000169";ALEX X;https://www.elera.com/transparencia/
"15/02/2024";"23476033000108";OBRAMAX;https://www.voltalia.com/pt-pt/comercializadora
"17/11/2023";"05352237000155";ECOM;https://ecomenergia.com.br/blog/divulgacao-semanal-monitoramento-prudencial/
"17/11/2023";"12773991000124";PARAZINHO;https://www.echoenergia.com.br/monitoramento-prudencial-rs567
"11/01/2024";"35040621000183";MORRO BRANCO II;https://www.brennandinvestimentos.com.br/transparencia/fator-de-alavancagem/
"22/08/2025";"41824548000133";NOVO ORIENTE SOLAR VI;https://www.edp.com/pt-br/america-do-sul/brasil/o-que-fazemos/geracao-energia/fator-de-alavancagem
"22/11/2024";"21599114000170";EOL DELFINA E;https://enelcomercializadora.com.br/pt/quem-somos
"19/11/2024";"36957823000157";VENTOS DE SAO RICARDO 03;https://www.aurenenergia.com.br/
"01/12/2023";"36312056000552";CBF;https://grupoferroeste.com.br/
"16/11/2023";"71324784000151";USINA SANTO ANTONIO;https://www.canaverde.com.br/
"17/11/2023";"10604614000136";OCA DO ACAI CL 514;https://ocadoacai.com.br/
"17/11/2023";"22686328000146";BARRA GRANDE PART;
"17/11/2023";"37381026000137";JANAUBA XVI;https://www.elera.com/transparencia/
"21/11/2023";"30306294000145";BANCO BTG PACTUAL;https://www.btgpactual.com/investment-banking/sales-and-trading/comercializacao-de-energia
"17/11/2023";"16881198000108";HELIOS ENERGIA;https://www.echoenergia.com.br/monitoramento-prudencial-rs567
"22/11/2024";"42046559000100";EGP PEDRA PINTADA A;https://enelcomercializadora.com.br/pt/quem-somos
"30/11/2023";"06308734000119";RIO SAPUCAIM I5;https://ri.ctgbr.com.br/governanca-corporativa/monitoramento-prudencial/
"22/11/2024";"31216345000100";EGP CUMARU 02;https://enelcomercializadora.com.br/pt/quem-somos
"15/03/2024";"33427680000183";FC THREE;https://eneva.com.br/monitoramento-prudencial/
"04/03/2024";"37427699000180";UFV XAXADO 2;https://recurrentenergy.com/compliance/brazil/
"22/11/2024";"32829695000105";EGP TACAICO II;https://enelcomercializadora.com.br/pt/quem-somos
"09/02/2024";"78956968001740";COCARI FIACAO CONVENCIONAL;https://copelmercadolivre.com/monitoramento-prudencial/
"17/11/2023";"34043685000175";VES 3;https://www.echoenergia.com.br/monitoramento-prudencial-rs567
"22/08/2025";"47034271000121";SDO III I5;https://www.edp.com/pt-br/america-do-sul/brasil/o-que-fazemos/geracao-energia/fator-de-alavancagem
"07/08/2025";"47148872000165";EOL SERRA DO ASSURUA 21 APE;https://www.engie.com.br/atividades/comercializacao-de-energia/
"07/08/2025";"45277228000161";UFV ASSU SOL 6 PIE;https://www.engie.com.br/atividades/comercializacao-de-energia/
"13/05/2024";"33611500000119";GSA;https://www2.gerdau.com.br/certificados-de-qualidade-e-documentos/
"09/11/2023";"12959267000190";EOLOS;https://ibituenergia.com/ccee/
"23/11/2023";"01964081000102";CSSC;https://www.csn.com.br/documentos-regulatorios-da-ceee-geracao/
"09/02/2024";"00890837000153";LEPLAST;https://copelmercadolivre.com/monitoramento-prudencial/
"07/08/2025";"45176061000142";UFV ASSU SOL 13 PIE;https://www.engie.com.br/atividades/comercializacao-de-energia/
"16/11/2023";"11352989000119";CPFL BIOFORMOSA;https://www.grupocpfl.com.br/unidades-de-negocios/fator-alavancagem
"17/02/2025";"32618447000115";B2R ENERGIA;https://gridenergia.com.br/fator-de-alavancagem/
"07/08/2025";"45175848000190";UFV ASSU SOL 16 PIE;https://www.engie.com.br/atividades/comercializacao-de-energia/
"22/11/2024";"32829774000116";EGP PAU FERRO II;https://enelcomercializadora.com.br/pt/quem-somos
"22/11/2024";"42629327000177";EGP ARINOS 23;https://enelcomercializadora.com.br/pt/quem-somos
"22/11/2024";"21553603000190";EOL DELFINA C;https://enelcomercializadora.com.br/pt/quem-somos
"17/11/2023";"19729992000110";VERDE 08;https://ri.alupar.com.br/outras-informacoes/central-de-downloads/
"17/11/2023";"02193012000105";VENOSAN;https://www.venosan.com.br/
"23/11/2023";"01355994000121";ITASA;https://www.csn.com.br/documentos-regulatorios-da-ceee-geracao/
"17/11/2023";"33069063000153";ELETRAM GERADOR;https://grupoamper.com.br/o-grupo/geracao-de-energia
"22/11/2024";"29552605000177";EGP SANTA ANGELA 19;https://enelcomercializadora.com.br/pt/quem-somos
"17/11/2023";"11252642001680";TROMBEMB FOZ JORDAO;http://www.trombini.com.br
"09/02/2024";"29302357000106";SRMN II;https://copelmercadolivre.com/monitoramento-prudencial/
"17/11/2023";"04237975000199";CERAN;https://ceran.com.br/
